,user_id,age,gender,income,location,preferences
5932,5933,25,['Female'],High,['Portland'],"{'stationery': 0.11810680653435479, 'travel': 0.6761143010064207, 'home': 0.13517969783599437, 'skin-care': 0.1904821145645963, 'fashion': 0.835517661324657}"
5933,5934,25,['Female'],High,['Boston'],"{'stationery': 0.45909798268962465, 'travel': 0.39365580744104556, 'home': 0.29072616507955185, 'skin-care': 0.5680916673252369, 'fashion': 0.04746075589487053}"
5934,5935,32,['Female'],Medium,['Boston'],"{'stationery': 0.20316636626366102, 'travel': 0.5888416137960443, 'home': 0.7798648935004405, 'skin-care': 0.9622640840218555, 'fashion': 0.137701449018233}"
5935,5936,42,['Male'],Low,['New York'],"{'stationery': 0.3317720515717968, 'travel': 0.8270397762384509, 'home': 0.8768528447046116, 'skin-care': 0.8775125982892404, 'fashion': 0.31401908046497695}"
5936,5937,44,['Female'],High,['New York'],"{'stationery': 0.1228020784296211, 'travel': 0.5593146279678473, 'home': 0.2515669968103921, 'skin-care': 0.6888095256869639, 'fashion': 0.8323753102613629}"
5937,5938,57,['Male'],High,['New York'],"{'stationery': 0.5257970401763887, 'travel': 0.34641323278165415, 'home': 0.4819026049796493, 'skin-care': 0.19100150485518064, 'fashion': 0.3335911434746456}"
5938,5939,18,['Male'],Medium,['Boston'],"{'stationery': 0.6332094994215852, 'travel': 0.443866303532104, 'home': 0.747940964406023, 'skin-care': 0.45001165063693027, 'fashion': 0.28932162169673925}"
5939,5940,50,['Male'],Medium,['New York'],"{'stationery': 0.17706520474350962, 'travel': 0.5952460750283372, 'home': 0.8172983882746707, 'skin-care': 0.29700973362448413, 'fashion': 0.24732195425579917}"
5940,5941,62,['Male'],High,['Portland'],"{'stationery': 0.44710389283564334, 'travel': 0.9347608043402847, 'home': 0.17635937048474215, 'skin-care': 0.10520250999408831, 'fashion': 0.7410905480579558}"
5941,5942,26,['Male'],Medium,['Boston'],"{'stationery': 0.3277416281507387, 'travel': 0.49927691909355765, 'home': 0.880013594340662, 'skin-care': 0.7829738726617114, 'fashion': 0.5500033751971432}"
5942,5943,34,['Female'],Low,['New York'],"{'stationery': 0.6246456422734975, 'travel': 0.6513481353120745, 'home': 0.6949543661396468, 'skin-care': 0.2951475904398726, 'fashion': 0.9406847137326976}"
5943,5944,50,['Male'],Medium,['Boston'],"{'stationery': 0.4434664940542363, 'travel': 0.515921467066744, 'home': 0.08563014672738312, 'skin-care': 0.40626104945817254, 'fashion': 0.49189950046613684}"
5944,5945,21,['Female'],Medium,['Boston'],"{'stationery': 0.24354098145336178, 'travel': 0.3189520459069757, 'home': 0.8042810589542705, 'skin-care': 0.7705556671201523, 'fashion': 0.40415245410860423}"
5945,5946,51,['Male'],High,['Portland'],"{'stationery': 0.7256377374868637, 'travel': 0.2940988914908107, 'home': 0.2810202095505562, 'skin-care': 0.0712600701367343, 'fashion': 0.6097089629336891}"
5946,5947,19,['Female'],High,['New York'],"{'stationery': 0.7254398268450473, 'travel': 0.3694898203433712, 'home': 0.4316917588092285, 'skin-care': 0.9323821922546668, 'fashion': 0.2182359812536575}"
5947,5948,30,['Female'],Low,['Portland'],"{'stationery': 0.6046446337425769, 'travel': 0.37989666875558226, 'home': 0.21756824826690124, 'skin-care': 0.2600681849020373, 'fashion': 0.8523670769709327}"
5948,5949,46,['Male'],Medium,['Portland'],"{'stationery': 0.005109626397690303, 'travel': 0.2422458228311376, 'home': 0.4064446354304164, 'skin-care': 0.25799263760851743, 'fashion': 0.9971345711482905}"
5949,5950,65,['Female'],Medium,['New York'],"{'stationery': 0.23470603251386235, 'travel': 0.12785873600995334, 'home': 0.06293469792642392, 'skin-care': 0.3562765513436674, 'fashion': 0.01998719737075949}"
5950,5951,22,['Male'],Medium,['New York'],"{'stationery': 0.005265926731496062, 'travel': 0.32128077087727924, 'home': 0.5364830927972604, 'skin-care': 0.17809975096749264, 'fashion': 0.18228087706808072}"
5951,5952,61,['Female'],Medium,['Boston'],"{'stationery': 0.9281426296966974, 'travel': 0.5494952980514288, 'home': 0.4433686090757072, 'skin-care': 0.8659639827674736, 'fashion': 0.05502610831152155}"
5952,5953,30,['Female'],Low,['New York'],"{'stationery': 0.33223825689641984, 'travel': 0.6543625417071555, 'home': 0.8190215988566462, 'skin-care': 0.6821554186661792, 'fashion': 0.32734370787064904}"
5953,5954,60,['Male'],Medium,['Portland'],"{'stationery': 0.31363377683417637, 'travel': 0.8882275488940082, 'home': 0.5883400226394695, 'skin-care': 0.4712924543876177, 'fashion': 0.6082006555302737}"
5954,5955,18,['Female'],Low,['Boston'],"{'stationery': 0.9663906739804512, 'travel': 0.15706696161124922, 'home': 0.16535739067197086, 'skin-care': 0.46531482733964014, 'fashion': 0.34920748627694076}"
5955,5956,57,['Female'],Low,['New York'],"{'stationery': 0.664254969067268, 'travel': 0.12841471546823946, 'home': 0.5380531895230084, 'skin-care': 0.18151077079482625, 'fashion': 0.5329576167913511}"
5956,5957,30,['Female'],High,['New York'],"{'stationery': 0.11992759288035026, 'travel': 0.6803497768871142, 'home': 0.4932190765522563, 'skin-care': 0.9402197848892435, 'fashion': 0.40691123398895535}"
5957,5958,20,['Male'],Low,['Portland'],"{'stationery': 0.3543956399102943, 'travel': 0.4585116115310658, 'home': 0.9463442843159066, 'skin-care': 0.37527866885241434, 'fashion': 0.3467711197890353}"
5958,5959,60,['Male'],Medium,['Boston'],"{'stationery': 0.6919443599325497, 'travel': 0.7825902070757017, 'home': 0.34623385803553275, 'skin-care': 0.5084450640595654, 'fashion': 0.5829459856207228}"
5959,5960,24,['Female'],Medium,['Boston'],"{'stationery': 0.6969049023883662, 'travel': 0.20981021517051968, 'home': 0.08599592930853406, 'skin-care': 0.7256797538894512, 'fashion': 0.7588863710201095}"
5960,5961,49,['Male'],Low,['New York'],"{'stationery': 0.3400599592830321, 'travel': 0.5236135003960922, 'home': 0.6640548761038239, 'skin-care': 0.1870299648015592, 'fashion': 0.3316478434920689}"
5961,5962,56,['Female'],Low,['Portland'],"{'stationery': 0.6287003893437926, 'travel': 0.684775940089096, 'home': 0.8950283721501754, 'skin-care': 0.38582788488110153, 'fashion': 0.1957182710421037}"
5962,5963,35,['Male'],Low,['Boston'],"{'stationery': 0.148300976063936, 'travel': 0.6547954845268105, 'home': 0.7779375654049011, 'skin-care': 0.5558407997859942, 'fashion': 0.6311070519589783}"
5963,5964,51,['Female'],High,['Portland'],"{'stationery': 0.8809053511497108, 'travel': 0.1645283265246087, 'home': 0.11952181938665618, 'skin-care': 0.14687276646211067, 'fashion': 0.2189275733834568}"
5964,5965,38,['Male'],High,['Boston'],"{'stationery': 0.47438218523530373, 'travel': 0.051983004088098084, 'home': 0.1735158089749982, 'skin-care': 0.6005180340906625, 'fashion': 0.227295212198376}"
5965,5966,58,['Female'],High,['New York'],"{'stationery': 0.5129091042339698, 'travel': 0.4818456744525931, 'home': 0.31448040868037863, 'skin-care': 0.41349503528515885, 'fashion': 0.7301141826240309}"
5966,5967,54,['Female'],Low,['New York'],"{'stationery': 0.05373628387257323, 'travel': 0.21796355369332987, 'home': 0.2729559865763207, 'skin-care': 0.25626030864727867, 'fashion': 0.46239886529925256}"
5967,5968,37,['Male'],Medium,['New York'],"{'stationery': 0.7313198822832718, 'travel': 0.062132959249246555, 'home': 0.3110187468621588, 'skin-care': 0.2290943345222497, 'fashion': 0.025505837660887765}"
5968,5969,44,['Female'],High,['Boston'],"{'stationery': 0.9704003570750122, 'travel': 0.04840357655138916, 'home': 0.7606327115148208, 'skin-care': 0.869192934158253, 'fashion': 0.8747417337381982}"
5969,5970,32,['Male'],Medium,['New York'],"{'stationery': 0.6137869283503044, 'travel': 0.6995322446115912, 'home': 0.9994696722113943, 'skin-care': 0.4865951751935196, 'fashion': 0.14569523614397095}"
5970,5971,28,['Female'],High,['New York'],"{'stationery': 0.6901450697197535, 'travel': 0.016361068346101848, 'home': 0.28133754406358846, 'skin-care': 0.8473447602816885, 'fashion': 0.7735236600702908}"
5971,5972,58,['Female'],Medium,['New York'],"{'stationery': 0.6355315534433414, 'travel': 0.24759094038143104, 'home': 0.06454806035630523, 'skin-care': 0.21987987414447152, 'fashion': 0.8003951362776843}"
5972,5973,60,['Female'],High,['New York'],"{'stationery': 0.9180601516353685, 'travel': 0.6609103855128822, 'home': 0.05740732570307494, 'skin-care': 0.6661043855904896, 'fashion': 0.44535659027819574}"
5973,5974,34,['Female'],Low,['New York'],"{'stationery': 0.22412310523564316, 'travel': 0.8601772943867753, 'home': 0.2575274021164585, 'skin-care': 0.3453263163809207, 'fashion': 0.05867880498511735}"
5974,5975,31,['Male'],High,['New York'],"{'stationery': 0.7535331179106755, 'travel': 0.6464666834929432, 'home': 0.007030643664809433, 'skin-care': 0.9641015328163842, 'fashion': 0.7295468518292115}"
5975,5976,49,['Female'],Medium,['New York'],"{'stationery': 0.7368639823981229, 'travel': 0.9015384856567318, 'home': 0.600443323140595, 'skin-care': 0.0038875744965247705, 'fashion': 0.5232178974996075}"
5976,5977,48,['Male'],Low,['Boston'],"{'stationery': 0.4711863401781138, 'travel': 0.9898094761017855, 'home': 0.09501203484462273, 'skin-care': 0.9328967075327982, 'fashion': 0.21840963375299371}"
5977,5978,54,['Male'],Medium,['Portland'],"{'stationery': 0.5777306716952219, 'travel': 0.7815696696800377, 'home': 0.41838735900995117, 'skin-care': 0.8484626428318987, 'fashion': 0.6994953003984141}"
5978,5979,47,['Male'],High,['New York'],"{'stationery': 0.6083644784157647, 'travel': 0.3980076842083974, 'home': 0.8928815540871449, 'skin-care': 0.737075261672823, 'fashion': 0.01987842178354715}"
5979,5980,46,['Female'],Low,['Portland'],"{'stationery': 0.19546519222258307, 'travel': 0.767766662986781, 'home': 0.378800886346796, 'skin-care': 0.9310274400601519, 'fashion': 0.6967463542015514}"
5980,5981,24,['Female'],Medium,['Boston'],"{'stationery': 0.286075889709803, 'travel': 0.7157976203015759, 'home': 0.7636643189427492, 'skin-care': 0.4427539137162022, 'fashion': 0.7077670182198652}"
5981,5982,30,['Female'],Medium,['New York'],"{'stationery': 0.40707493508442205, 'travel': 0.4638412122725729, 'home': 0.5234630417822139, 'skin-care': 0.43507085661813827, 'fashion': 0.32371831585480826}"
5982,5983,65,['Female'],High,['Portland'],"{'stationery': 0.7698005534314907, 'travel': 0.7941661591805215, 'home': 0.8659739107096315, 'skin-care': 0.9687046959066699, 'fashion': 0.48304233064782187}"
5983,5984,25,['Female'],High,['Portland'],"{'stationery': 0.3537548735399202, 'travel': 0.03235287134938625, 'home': 0.0005670313350255585, 'skin-care': 0.5129254161578022, 'fashion': 0.3228819480795396}"
5984,5985,59,['Female'],High,['Portland'],"{'stationery': 0.5413741267279594, 'travel': 0.07445710196750421, 'home': 0.5490643021682927, 'skin-care': 0.3268431977188401, 'fashion': 0.36039760651061514}"
5985,5986,59,['Male'],Low,['Boston'],"{'stationery': 0.9497224249753282, 'travel': 0.383484362388406, 'home': 0.11195371640026797, 'skin-care': 0.8414794154964582, 'fashion': 0.02109590678366524}"
5986,5987,45,['Male'],Low,['Boston'],"{'stationery': 0.7298552931435452, 'travel': 0.7220940211187807, 'home': 0.44957803330068813, 'skin-care': 0.6580082926458242, 'fashion': 0.29221870391833404}"
5987,5988,64,['Female'],Medium,['Portland'],"{'stationery': 0.374399262451069, 'travel': 0.9039302108625444, 'home': 0.4494209585735621, 'skin-care': 0.42263543006443427, 'fashion': 0.17246687924368687}"
5988,5989,49,['Male'],Low,['Boston'],"{'stationery': 0.6253336385267279, 'travel': 0.6477854021826644, 'home': 0.8597694304154204, 'skin-care': 0.5863521533503826, 'fashion': 0.9308749663318007}"
5989,5990,37,['Male'],Medium,['Boston'],"{'stationery': 0.8245494979265449, 'travel': 0.5932749062930714, 'home': 0.8805840326723203, 'skin-care': 0.6384340782901526, 'fashion': 0.10967002123126812}"
5990,5991,30,['Female'],High,['New York'],"{'stationery': 0.40887215326276327, 'travel': 0.9522500271255712, 'home': 0.9017460674123507, 'skin-care': 0.9840240093563987, 'fashion': 0.9830964870989309}"
5991,5992,52,['Female'],Low,['Boston'],"{'stationery': 0.03460004381326587, 'travel': 0.4712116716353444, 'home': 0.809339645169031, 'skin-care': 0.6181047493810173, 'fashion': 0.1465934779253404}"
5992,5993,51,['Female'],Medium,['Portland'],"{'stationery': 0.9743265052369809, 'travel': 0.5842048643215871, 'home': 0.5239026381890135, 'skin-care': 0.2749865200001448, 'fashion': 0.5966954281692359}"
5993,5994,26,['Female'],Low,['New York'],"{'stationery': 0.44153283373289, 'travel': 0.22329469082985487, 'home': 0.3399128390490068, 'skin-care': 0.16683035667412482, 'fashion': 0.45534121097494806}"
5994,5995,44,['Female'],High,['New York'],"{'stationery': 0.03211079381534232, 'travel': 0.5522627355551427, 'home': 0.9714308365787762, 'skin-care': 0.8670609864066942, 'fashion': 0.21423992516239032}"
5995,5996,51,['Female'],Medium,['Boston'],"{'stationery': 0.5972803404160495, 'travel': 0.4379775597861343, 'home': 0.6942449875665953, 'skin-care': 0.4688493682139274, 'fashion': 0.3178702707093368}"
5996,5997,22,['Male'],Low,['Boston'],"{'stationery': 0.4444733680834515, 'travel': 0.560398367594588, 'home': 0.8188937892125836, 'skin-care': 0.9021233066791137, 'fashion': 0.5626717332076501}"
5997,5998,61,['Female'],Medium,['Portland'],"{'stationery': 0.913198392468914, 'travel': 0.7716739690715144, 'home': 0.33982131134061744, 'skin-care': 0.1532005242787685, 'fashion': 0.31084893448670037}"
5998,5999,47,['Male'],Low,['Boston'],"{'stationery': 0.7170753193425575, 'travel': 0.37195740927139354, 'home': 0.04941779955066983, 'skin-care': 0.8871568309175905, 'fashion': 0.7171527931941757}"
5999,6000,57,['Female'],High,['New York'],"{'stationery': 0.44413497305936545, 'travel': 0.2909441696931102, 'home': 0.8071020187943456, 'skin-care': 0.16527131019372354, 'fashion': 0.3526069791445755}"
6000,6001,43,['Female'],Low,['New York'],"{'stationery': 0.4050275770389917, 'travel': 0.907845428364794, 'home': 0.7725902914856062, 'skin-care': 0.7964600124258949, 'fashion': 0.8266323274100609}"
6001,6002,30,['Male'],Medium,['New York'],"{'stationery': 0.9821690836361137, 'travel': 0.8003315210532355, 'home': 0.15911537018439714, 'skin-care': 0.41208932236813833, 'fashion': 0.9992961063892211}"
6002,6003,26,['Female'],Medium,['New York'],"{'stationery': 0.2973115999104411, 'travel': 0.8337793357253998, 'home': 0.5571662871291834, 'skin-care': 0.8746225890253179, 'fashion': 0.08116427129126558}"
6003,6004,37,['Female'],High,['New York'],"{'stationery': 0.3808445678788015, 'travel': 0.5828890837918633, 'home': 0.1440119282848905, 'skin-care': 0.7588326993291975, 'fashion': 0.9434181625425595}"
6004,6005,56,['Female'],Medium,['New York'],"{'stationery': 0.8336741922076252, 'travel': 0.49424333326168324, 'home': 0.8706487135973496, 'skin-care': 0.09684655188281144, 'fashion': 0.6210071408115362}"
6005,6006,24,['Male'],High,['New York'],"{'stationery': 0.8447799586287514, 'travel': 0.14547051985653636, 'home': 0.9859308436810934, 'skin-care': 0.4450543475017369, 'fashion': 0.6560985961010096}"
6006,6007,56,['Female'],High,['New York'],"{'stationery': 0.6694396830134857, 'travel': 0.6371733022623877, 'home': 0.7825395769548049, 'skin-care': 0.5303771202003833, 'fashion': 0.4639345431597285}"
6007,6008,64,['Female'],Medium,['New York'],"{'stationery': 0.7416178218548722, 'travel': 0.8949532614741704, 'home': 0.4209922186748699, 'skin-care': 0.06459696431131723, 'fashion': 0.7035112460314047}"
6008,6009,44,['Female'],Medium,['New York'],"{'stationery': 0.40749767925459845, 'travel': 0.7395564631490419, 'home': 0.3396042031602612, 'skin-care': 0.4580899701484188, 'fashion': 0.7227797130657657}"
6009,6010,60,['Male'],Low,['Boston'],"{'stationery': 0.5518055929131953, 'travel': 0.20485428458975308, 'home': 0.47213873678486684, 'skin-care': 0.391247640522253, 'fashion': 0.8576775024267714}"
6010,6011,18,['Female'],Medium,['New York'],"{'stationery': 0.6829126647182928, 'travel': 0.06265517613311189, 'home': 0.3135001965401726, 'skin-care': 0.629393993323867, 'fashion': 0.2981827857322469}"
6011,6012,37,['Male'],High,['New York'],"{'stationery': 0.4643297837008642, 'travel': 0.800289638293097, 'home': 0.6897969551624101, 'skin-care': 0.6767975922417327, 'fashion': 0.3993464518182467}"
6012,6013,47,['Female'],Low,['Portland'],"{'stationery': 0.2905082823605326, 'travel': 0.49604090323297345, 'home': 0.8109046136855138, 'skin-care': 0.9094553074808792, 'fashion': 0.8654285153366008}"
6013,6014,40,['Female'],Medium,['New York'],"{'stationery': 0.16529883320948835, 'travel': 0.4298456269710549, 'home': 0.8419836159302603, 'skin-care': 0.38217147773358084, 'fashion': 0.718830822727526}"
6014,6015,50,['Male'],Low,['Portland'],"{'stationery': 0.021360057058282256, 'travel': 0.9222970914592864, 'home': 0.40658693512971233, 'skin-care': 0.7119901182387941, 'fashion': 0.5526822963063853}"
6015,6016,49,['Male'],High,['New York'],"{'stationery': 0.4056478677568779, 'travel': 0.7699684890247982, 'home': 0.1939321396030813, 'skin-care': 0.3620169125962346, 'fashion': 0.34831633267197504}"
6016,6017,18,['Female'],Medium,['Boston'],"{'stationery': 0.42705428968046144, 'travel': 0.26680902857656796, 'home': 0.7189031743071512, 'skin-care': 0.6030961879430503, 'fashion': 0.909046750695422}"
6017,6018,50,['Male'],Low,['Boston'],"{'stationery': 0.517047951363331, 'travel': 0.9248899809378893, 'home': 0.48149742420103325, 'skin-care': 0.5237908892438882, 'fashion': 0.86360785753165}"
6018,6019,44,['Male'],Medium,['New York'],"{'stationery': 0.8286133606777729, 'travel': 0.2712617716236396, 'home': 0.8684492932213838, 'skin-care': 0.45752896455908243, 'fashion': 0.4317894269204222}"
6019,6020,64,['Male'],High,['New York'],"{'stationery': 0.2095697314808237, 'travel': 0.43464066701033155, 'home': 0.04747712048400121, 'skin-care': 0.6666174181804255, 'fashion': 0.15090821604539528}"
6020,6021,29,['Male'],High,['New York'],"{'stationery': 0.17117747488593948, 'travel': 0.6036378369473084, 'home': 0.6885601547021496, 'skin-care': 0.8064221743532164, 'fashion': 0.693896799538697}"
6021,6022,48,['Female'],High,['Boston'],"{'stationery': 0.42649491559529085, 'travel': 0.11291493015799003, 'home': 0.8370609684901321, 'skin-care': 0.17294606806947888, 'fashion': 0.014898492327881097}"
6022,6023,57,['Female'],Low,['Portland'],"{'stationery': 0.8575706296086033, 'travel': 0.39018780831342725, 'home': 0.9684332310333992, 'skin-care': 0.46919691526617346, 'fashion': 0.6803554060727668}"
6023,6024,57,['Female'],Low,['Boston'],"{'stationery': 0.8830745846629113, 'travel': 0.9479881359452618, 'home': 0.974096983552281, 'skin-care': 0.7220795410843858, 'fashion': 0.20034580036668925}"
6024,6025,26,['Female'],High,['Boston'],"{'stationery': 0.6551374288338999, 'travel': 0.5609886461072757, 'home': 0.07764583320406981, 'skin-care': 0.985442907601885, 'fashion': 0.9154103066460855}"
6025,6026,34,['Male'],Medium,['Portland'],"{'stationery': 0.5295088349382957, 'travel': 0.9142712999008986, 'home': 0.6278368231520176, 'skin-care': 0.7514950182068256, 'fashion': 0.5055526054210799}"
6026,6027,25,['Female'],Low,['New York'],"{'stationery': 0.15667196215667012, 'travel': 0.9672648846251661, 'home': 0.3014837590994638, 'skin-care': 0.7629417343868651, 'fashion': 0.4384938014992108}"
6027,6028,60,['Female'],High,['New York'],"{'stationery': 0.7265002541105001, 'travel': 0.5075595369929053, 'home': 0.015542336043136595, 'skin-care': 0.9319902440295311, 'fashion': 0.17727605570136873}"
6028,6029,20,['Female'],Low,['New York'],"{'stationery': 0.09448501249655183, 'travel': 0.46598173214442906, 'home': 0.5108386498744832, 'skin-care': 0.2767256629788688, 'fashion': 0.8326667994882659}"
6029,6030,27,['Female'],Medium,['New York'],"{'stationery': 0.7351052168566259, 'travel': 0.847229699061061, 'home': 0.5931830787331661, 'skin-care': 0.6522452714200125, 'fashion': 0.7716561195316699}"
6030,6031,20,['Male'],High,['New York'],"{'stationery': 0.6688978250011047, 'travel': 0.2967728902337504, 'home': 0.8646386234795803, 'skin-care': 0.5700889269606814, 'fashion': 0.4933769600413581}"
6031,6032,56,['Female'],Medium,['Portland'],"{'stationery': 0.9652507422198736, 'travel': 0.6986648058512436, 'home': 0.015669279986041285, 'skin-care': 0.883834364264284, 'fashion': 0.8978274168787486}"
6032,6033,57,['Female'],Low,['Boston'],"{'stationery': 0.9788091553921493, 'travel': 0.5184013204243724, 'home': 0.5865307522936284, 'skin-care': 0.6208905140111249, 'fashion': 0.759444695902988}"
6033,6034,35,['Female'],High,['Portland'],"{'stationery': 0.0873090148250647, 'travel': 0.5467321270935007, 'home': 0.34988951289086645, 'skin-care': 0.5964753265952754, 'fashion': 0.6994689721695254}"
6034,6035,64,['Female'],High,['Boston'],"{'stationery': 0.7229222366223468, 'travel': 0.16840872459067713, 'home': 0.169056833453603, 'skin-care': 0.5863828551691003, 'fashion': 0.5765919156458363}"
6035,6036,51,['Female'],High,['New York'],"{'stationery': 0.24091124836561661, 'travel': 0.4212099163529429, 'home': 0.8077962087156872, 'skin-care': 0.041929635019058886, 'fashion': 0.9410687595028103}"
6036,6037,21,['Female'],Low,['Boston'],"{'stationery': 0.4589376324679305, 'travel': 0.5029174764029242, 'home': 0.1639894220611261, 'skin-care': 0.385486210169821, 'fashion': 0.6978786500992017}"
6037,6038,22,['Male'],Medium,['Portland'],"{'stationery': 0.24568351529014865, 'travel': 0.8809302709696538, 'home': 0.8013952823267668, 'skin-care': 0.06136290767556796, 'fashion': 0.22575636655399567}"
6038,6039,39,['Male'],High,['Boston'],"{'stationery': 0.45754588165051924, 'travel': 0.29290501377898026, 'home': 0.3015088579197167, 'skin-care': 0.8377399380980596, 'fashion': 0.6989271758592076}"
6039,6040,21,['Male'],Low,['New York'],"{'stationery': 0.4341067391633524, 'travel': 0.711102878202865, 'home': 0.9292278857213228, 'skin-care': 0.9616492977077147, 'fashion': 0.8881568331283617}"
6040,6041,22,['Male'],Medium,['New York'],"{'stationery': 0.7650855913677804, 'travel': 0.22381891028725853, 'home': 0.9619291412464955, 'skin-care': 0.4797231055418024, 'fashion': 0.38849570594491256}"
6041,6042,44,['Female'],High,['New York'],"{'stationery': 0.3797294437273734, 'travel': 0.9669049613446525, 'home': 0.0647515259622996, 'skin-care': 0.9289890225358193, 'fashion': 0.3008773165450821}"
6042,6043,23,['Female'],Medium,['New York'],"{'stationery': 0.11535403359316465, 'travel': 0.09974316663393468, 'home': 0.8939146478246691, 'skin-care': 0.0475199350750084, 'fashion': 0.4687197602330737}"
6043,6044,42,['Male'],High,['Portland'],"{'stationery': 0.37561621185512184, 'travel': 0.4211438342161933, 'home': 0.778643895586605, 'skin-care': 0.7399555875715167, 'fashion': 0.22249816193730065}"
6044,6045,33,['Female'],Medium,['Portland'],"{'stationery': 0.6548436376243081, 'travel': 0.288894945615198, 'home': 0.1749510887328165, 'skin-care': 0.3917142197996468, 'fashion': 0.692083630570952}"
6045,6046,22,['Male'],Low,['Portland'],"{'stationery': 0.6888553179703149, 'travel': 0.9164832414837839, 'home': 0.37476350138851855, 'skin-care': 0.15254645809279443, 'fashion': 0.5482300725500071}"
6046,6047,28,['Male'],High,['Portland'],"{'stationery': 0.06337602230553785, 'travel': 0.2212599692524433, 'home': 0.1615087926781985, 'skin-care': 0.6576677882065128, 'fashion': 0.981956000594251}"
6047,6048,53,['Female'],Low,['Boston'],"{'stationery': 0.13450948140191998, 'travel': 0.5080220042864746, 'home': 0.20012525848695606, 'skin-care': 0.6352989803117518, 'fashion': 0.18435544957963101}"
6048,6049,39,['Male'],High,['Boston'],"{'stationery': 0.5145427401276966, 'travel': 0.7611437183215546, 'home': 0.12132937375678376, 'skin-care': 0.4571505199254896, 'fashion': 0.33420301758802473}"
6049,6050,64,['Male'],Medium,['New York'],"{'stationery': 0.4649362998329175, 'travel': 0.46003958963337555, 'home': 0.9905017130453057, 'skin-care': 0.9836519867767702, 'fashion': 0.9137331576814642}"
6050,6051,58,['Female'],High,['New York'],"{'stationery': 0.6361366240905897, 'travel': 0.6266985837777628, 'home': 0.14445010861510688, 'skin-care': 0.6764442096261146, 'fashion': 0.4832195737176528}"
6051,6052,49,['Female'],High,['New York'],"{'stationery': 0.5578804469613415, 'travel': 0.6046982483149813, 'home': 0.9596099511010073, 'skin-care': 0.9024894287150332, 'fashion': 0.8500587207683129}"
6052,6053,42,['Male'],Low,['New York'],"{'stationery': 0.4676419169980701, 'travel': 0.055149691178242644, 'home': 0.08420315294913838, 'skin-care': 0.04320760412203728, 'fashion': 0.7747959249862884}"
6053,6054,54,['Male'],High,['New York'],"{'stationery': 0.36979653866354867, 'travel': 0.09457840900307546, 'home': 0.007626750327982101, 'skin-care': 0.4111266701770909, 'fashion': 0.639911960583826}"
6054,6055,20,['Female'],Medium,['New York'],"{'stationery': 0.6782926997514638, 'travel': 0.8100991881675224, 'home': 0.7427593380030905, 'skin-care': 0.0055928542091123745, 'fashion': 0.6561852616891095}"
6055,6056,32,['Male'],Medium,['Portland'],"{'stationery': 0.8674725177253413, 'travel': 0.8090866551363852, 'home': 0.28719887353323825, 'skin-care': 0.3429757580673898, 'fashion': 0.062019233340767976}"
6056,6057,65,['Female'],Medium,['New York'],"{'stationery': 0.2501494726099518, 'travel': 0.5893396766900708, 'home': 0.1072990475278528, 'skin-care': 0.5005297057115053, 'fashion': 0.7491798765339138}"
6057,6058,54,['Male'],Low,['Boston'],"{'stationery': 0.4021079468089238, 'travel': 0.6790563112591944, 'home': 0.8233468745326651, 'skin-care': 0.9167743462667406, 'fashion': 0.5223536447918529}"
6058,6059,19,['Female'],Medium,['New York'],"{'stationery': 0.010536178524953255, 'travel': 0.7021093457857467, 'home': 0.3977978852237327, 'skin-care': 0.4481295212819818, 'fashion': 0.027640737898680046}"
6059,6060,60,['Female'],Medium,['New York'],"{'stationery': 0.8494729671474011, 'travel': 0.9213753585627519, 'home': 0.18715457777988853, 'skin-care': 0.7098596166751414, 'fashion': 0.9723484685444569}"
6060,6061,54,['Female'],Low,['New York'],"{'stationery': 0.00896349090338655, 'travel': 0.0826193702383109, 'home': 0.6428676555139434, 'skin-care': 0.1413805455719881, 'fashion': 0.14721383614768047}"
6061,6062,51,['Female'],High,['New York'],"{'stationery': 0.6741153262396523, 'travel': 0.5930505189007411, 'home': 0.9614975665288572, 'skin-care': 0.004310324698654999, 'fashion': 0.6388830912621963}"
6062,6063,38,['Male'],Low,['New York'],"{'stationery': 0.5879213068846477, 'travel': 0.9365563490583005, 'home': 0.9330802809178138, 'skin-care': 0.7353611267657344, 'fashion': 0.11467840106292104}"
6063,6064,25,['Female'],Low,['New York'],"{'stationery': 0.6894950547499615, 'travel': 0.9003854613461807, 'home': 0.617838623734451, 'skin-care': 0.9517470150991323, 'fashion': 0.651605449553373}"
6064,6065,38,['Female'],Low,['New York'],"{'stationery': 0.961358804678278, 'travel': 0.04333383421518122, 'home': 0.3188527231421885, 'skin-care': 0.08908853876119693, 'fashion': 0.6781581551218249}"
6065,6066,40,['Female'],High,['New York'],"{'stationery': 0.9506235844866388, 'travel': 0.28229546492145485, 'home': 0.7284322250146364, 'skin-care': 0.8939465528434866, 'fashion': 0.5933022979512432}"
6066,6067,18,['Male'],Low,['Boston'],"{'stationery': 0.8196170967215093, 'travel': 0.928719591602971, 'home': 0.7306122191095986, 'skin-care': 0.7619956186945465, 'fashion': 0.7735221953863806}"
6067,6068,49,['Female'],Medium,['Portland'],"{'stationery': 0.8509253784025094, 'travel': 0.5485572689605317, 'home': 0.5126033293707385, 'skin-care': 0.016889303218880047, 'fashion': 0.693371691300483}"
