id,user_id,product_id,date,quantity,total_price
22507,4017,1128,2023-02-05,1,17.9
22508,4018,1153,2023-10-11,1,19.9
22509,4018,717,2023-05-25,5,2000.0
22510,4018,1115,2023-07-10,2,25.8
22511,4018,1502,2023-05-06,5,75.0
22512,4018,1427,2023-01-03,3,14.7
22513,4019,1181,2023-07-30,5,29.5
22514,4019,561,2023-08-08,3,149.7
22515,4019,978,2023-08-02,1,5.9
22516,4019,442,2023-04-14,1,6.9
22517,4020,35,2023-03-14,1,29.9
22518,4020,994,2023-03-21,4,279.6
22519,4020,361,2023-10-02,2,9.8
22520,4020,1496,2023-09-13,5,125.0
22521,4020,90,2023-04-14,3,8.7
22522,4020,832,2023-01-29,4,23.6
22523,4020,262,2023-03-29,2,49.98
22524,4020,821,2023-12-12,3,5.7
22525,4020,1241,2023-09-28,4,19.6
22526,4021,987,2023-07-19,1,29.9
22527,4021,727,2023-09-14,4,39.6
22528,4021,896,2023-05-10,5,124.5
22529,4021,458,2023-12-03,2,5.8
22530,4021,736,2023-06-13,3,119.7
22531,4021,702,2023-07-10,1,55.0
22532,4022,586,2023-06-19,5,249.5
22533,4022,261,2023-07-05,1,49.99
22534,4022,588,2023-04-21,3,44.7
22535,4022,1215,2023-10-08,4,119.96
22536,4022,110,2023-03-14,5,19.5
22537,4022,643,2023-03-10,5,39.5
22538,4022,1321,2023-03-26,1,4.9
22539,4022,1340,2023-05-14,4,19.6
22540,4022,550,2023-03-20,4,159.6
22541,4022,64,2023-07-12,5,24.5
22542,4022,1089,2023-08-02,3,447.0
22543,4022,323,2023-04-10,1,6.9
22544,4022,548,2023-02-14,5,349.5
22545,4022,1540,2023-09-20,5,44.5
22546,4022,107,2023-10-17,2,37.8
22547,4023,713,2023-03-31,5,2250.0
22548,4023,112,2023-08-29,5,79.5
22549,4023,366,2023-04-28,5,24.5
22550,4023,16,2023-01-29,1,299.0
22551,4023,1192,2023-09-08,5,500.0
22552,4023,840,2023-09-06,2,9.8
22553,4023,1237,2023-11-12,2,19.8
22554,4023,1136,2023-05-02,1,12.9
22555,4024,114,2023-04-20,3,47.7
22556,4024,1145,2023-11-10,4,11.6
22557,4025,707,2023-10-15,3,210.0
22558,4025,1181,2023-04-25,5,29.5
22559,4025,1498,2023-11-29,2,60.0
22560,4025,689,2023-10-08,1,19.9
22561,4025,1293,2023-09-21,2,29.8
22562,4025,1003,2023-09-19,4,399.6
22563,4025,38,2023-07-23,5,14.5
22564,4025,24,2023-01-22,5,149.5
22565,4026,328,2023-03-18,2,17.8
22566,4026,442,2023-05-18,1,6.9
22567,4026,203,2023-08-25,1,39.9
22568,4026,587,2023-01-19,4,159.6
22569,4026,528,2023-03-12,4,159.6
22570,4027,699,2023-09-19,4,79.6
22571,4027,1236,2023-04-15,2,13.8
22572,4027,568,2023-01-01,5,199.5
22573,4027,62,2023-07-18,5,19.5
22574,4027,1531,2023-06-27,4,79.6
22575,4027,1153,2023-03-03,4,79.6
22576,4027,1122,2023-10-11,5,29.5
22577,4027,701,2023-02-20,5,175.0
22578,4027,103,2023-01-24,1,34.9
22579,4027,1082,2023-04-05,4,159.6
22580,4028,804,2023-03-10,3,5.7
22581,4028,175,2023-09-28,4,19.6
22582,4028,47,2023-01-11,5,19.5
22583,4028,94,2023-04-20,1,32.9
22584,4028,449,2023-05-12,5,84.5
22585,4028,1431,2023-08-12,4,999.6
22586,4028,832,2023-08-26,1,5.9
22587,4028,791,2023-12-22,4,11.6
22588,4028,36,2023-12-23,2,11.8
22589,4029,814,2023-01-09,3,5.7
22590,4029,825,2023-10-07,1,3.9
22591,4029,523,2023-06-14,2,79.8
22592,4029,374,2023-03-07,2,29.8
22593,4029,1169,2023-12-14,1,6.9
22594,4029,421,2023-10-03,2,29.8
22595,4029,52,2023-02-18,4,47.6
22596,4029,586,2023-01-29,3,149.7
22597,4029,964,2023-09-20,2,260.0
22598,4029,45,2023-06-18,1,6.9
22599,4029,1279,2023-01-20,4,120.0
22600,4029,538,2023-05-22,4,99.6
22601,4029,288,2023-01-11,1,12.0
22602,4029,1310,2023-05-03,3,84.0
22603,4029,698,2023-02-21,5,99.5
22604,4030,1458,2023-11-11,3,26.7
22605,4030,896,2023-05-04,4,99.6
22606,4030,554,2023-10-20,3,89.7
22607,4030,800,2023-10-23,3,149.7
22608,4030,1149,2023-10-29,3,44.7
22609,4030,1351,2023-12-11,3,17.7
22610,4030,730,2023-12-27,3,8.7
22611,4030,704,2023-03-21,2,60.0
22612,4030,1143,2023-05-01,1,7.9
22613,4031,442,2023-05-15,3,20.7
22614,4031,851,2023-05-01,1,1.9
22615,4031,1217,2023-08-03,1,19.9
22616,4031,110,2023-10-02,1,3.9
22617,4032,796,2023-12-16,1,49.9
22618,4032,902,2023-11-16,3,149.7
22619,4032,100,2023-11-01,1,11.9
22620,4032,616,2023-10-14,2,99.8
22621,4032,336,2023-08-05,5,199.5
22622,4032,305,2023-10-13,2,49.8
22623,4033,475,2023-06-30,4,59.6
22624,4033,306,2023-06-17,3,74.7
22625,4033,1506,2023-03-11,1,39.9
22626,4033,471,2023-12-14,5,49.5
22627,4033,921,2023-09-23,5,249.5
22628,4034,163,2023-07-15,4,23.6
22629,4034,51,2023-03-02,3,2.97
22630,4034,1441,2023-05-04,1,2.9
22631,4035,85,2023-06-09,5,149.5
22632,4035,862,2023-07-13,5,9.5
22633,4035,175,2023-08-28,5,24.5
22634,4035,147,2023-07-30,2,65.8
22635,4035,240,2023-03-09,3,269.7
22636,4035,107,2023-08-07,4,75.6
22637,4035,1450,2023-02-11,5,29.5
22638,4036,114,2023-03-02,1,15.9
22639,4036,593,2023-05-31,5,199.5
22640,4036,633,2023-11-23,2,139.8
22641,4036,67,2023-07-12,1,8.9
22642,4036,73,2023-10-05,5,14.5
22643,4036,817,2023-02-01,5,24.5
22644,4036,200,2023-12-20,3,149.7
22645,4037,1528,2023-10-26,1,17.9
22646,4037,64,2023-11-03,4,19.6
22647,4038,55,2023-03-12,2,19.8
22648,4038,393,2023-04-25,3,89.7
22649,4038,600,2023-08-06,3,149.7
22650,4038,1182,2023-09-29,4,39.6
22651,4038,714,2023-10-19,2,400.0
22652,4038,467,2023-09-08,5,199.95
22653,4038,737,2023-06-30,3,59.7
22654,4040,500,2023-10-11,5,249.5
22655,4041,647,2023-11-07,3,47.7
22656,4041,691,2023-10-24,5,99.5
22657,4041,1515,2023-10-13,4,11.6
22658,4041,74,2023-11-08,3,11.7
22659,4041,1139,2023-10-01,3,44.7
22660,4041,65,2023-05-13,1,16.9
22661,4041,1151,2023-12-07,3,35.7
22662,4041,1147,2023-06-27,2,35.8
22663,4042,1263,2023-05-06,5,9.5
22664,4042,519,2023-04-18,3,120.0
22665,4042,1108,2023-11-22,2,19.8
22666,4042,35,2023-04-24,2,59.8
22667,4042,1227,2023-11-04,3,17.7
22668,4042,1330,2023-09-18,5,54.5
22669,4042,99,2023-06-01,1,4.9
22670,4042,962,2023-09-24,3,300.0
22671,4042,798,2023-07-06,4,199.6
22672,4043,598,2023-10-11,4,199.6
22673,4043,498,2023-08-15,3,149.7
22674,4043,488,2023-01-09,2,99.8
22675,4043,1519,2023-05-28,2,27.8
22676,4043,594,2023-03-31,4,99.96
22677,4043,540,2023-05-11,5,199.5
22678,4043,405,2023-04-09,4,103.6
22679,4043,1216,2023-03-30,2,79.98
22680,4043,27,2023-03-19,4,239.6
22681,4044,1194,2023-09-10,4,280.0
22682,4045,1169,2023-02-01,5,34.5
22683,4045,810,2023-02-12,3,4.2
22684,4045,48,2023-06-30,4,11.6
22685,4045,1092,2023-08-29,1,10.9
22686,4045,465,2023-06-12,2,99.8
22687,4045,909,2023-02-11,1,80.0
22688,4046,1206,2023-10-14,1,14.99
22689,4046,17,2023-07-08,1,49.9
22690,4046,1307,2023-11-07,5,60.0
22691,4046,1458,2023-02-18,5,44.5
22692,4046,96,2023-06-08,3,74.7
22693,4047,1386,2023-09-16,3,1050.0
22694,4047,364,2023-03-18,1,4.9
22695,4047,604,2023-05-04,2,99.8
22696,4047,1484,2023-05-15,4,35.96
22697,4047,1006,2023-08-03,1,9.9
22698,4047,1,2023-08-20,5,49.5
22699,4047,1145,2023-10-19,1,2.9
22700,4047,1402,2023-04-10,2,23.8
22701,4047,489,2023-08-11,5,249.5
22702,4047,1169,2023-06-21,4,27.6
22703,4047,114,2023-07-13,1,15.9
22704,4048,1173,2023-09-14,4,31.6
22705,4048,1196,2023-10-02,1,39.9
22706,4048,941,2023-02-13,4,199.6
22707,4048,343,2023-10-06,4,159.6
22708,4048,603,2023-02-07,5,249.5
22709,4048,749,2023-06-05,3,567.0
22710,4048,857,2023-02-11,4,15.6
22711,4048,190,2023-10-07,1,39.9
22712,4048,1508,2023-04-15,2,19.8
22713,4048,42,2023-11-17,3,89.7
22714,4049,206,2023-08-25,1,29.9
22715,4049,524,2023-01-22,4,159.6
22716,4049,422,2023-07-02,5,74.5
22717,4050,1438,2023-04-30,5,14.5
22718,4051,1387,2023-11-26,3,750.0
22719,4051,115,2023-06-06,3,17.7
22720,4051,361,2023-03-18,1,4.9
22721,4051,116,2023-06-07,2,33.8
22722,4052,1517,2023-04-13,4,31.6
22723,4052,395,2023-11-03,3,119.7
22724,4052,321,2023-01-03,3,17.7
22725,4052,201,2023-10-23,4,199.6
22726,4052,390,2023-06-29,3,149.7
22727,4052,1171,2023-06-07,4,27.6
22728,4052,502,2023-08-22,2,79.8
22729,4052,1466,2023-07-01,3,44.7
22730,4052,1192,2023-07-26,1,100.0
22731,4052,1251,2023-05-29,1,14.9
22732,4052,1463,2023-06-11,3,29.7
22733,4053,1470,2023-02-01,3,29.7
22734,4053,1340,2023-05-15,1,4.9
22735,4053,369,2023-11-05,1,14.9
22736,4053,135,2023-01-13,5,124.5
22737,4053,1254,2023-11-09,4,43.6
22738,4053,622,2023-05-12,1,5.9
22739,4053,686,2023-03-25,4,79.6
22740,4053,474,2023-12-12,5,74.5
22741,4053,1113,2023-06-07,5,64.5
22742,4053,309,2023-05-21,3,38.7
22743,4054,1035,2023-02-28,3,179.7
22744,4054,1113,2023-01-07,3,38.7
22745,4054,1082,2023-12-07,3,119.7
22746,4054,622,2023-09-16,4,23.6
22747,4055,121,2023-09-03,5,24.5
22748,4055,178,2023-08-09,3,89.7
22749,4055,505,2023-04-19,2,99.8
22750,4055,1320,2023-05-18,4,51.6
22751,4055,794,2023-02-04,3,149.7
22752,4055,796,2023-03-28,4,199.6
22753,4055,377,2023-01-21,2,29.8
22754,4055,558,2023-03-06,1,49.9
22755,4055,750,2023-12-12,1,189.0
22756,4056,107,2023-08-01,5,94.5
22757,4056,1204,2023-11-14,1,39.9
22758,4057,707,2023-01-30,5,350.0
22759,4057,1445,2023-02-25,4,7.6
22760,4057,428,2023-12-11,2,9.8
22761,4057,641,2023-04-14,4,35.6
22762,4057,135,2023-11-11,3,74.7
22763,4057,639,2023-12-16,5,14.5
22764,4057,376,2023-05-05,5,99.5
22765,4058,318,2023-05-15,3,32.7
22766,4058,588,2023-04-12,3,44.7
22767,4058,729,2023-08-01,4,11.6
22768,4059,614,2023-02-09,1,49.9
22769,4059,732,2023-08-19,3,23.7
22770,4059,972,2023-07-04,1,24.99
22771,4059,4,2023-06-09,1,18.9
22772,4060,829,2023-02-18,2,3.8
22773,4060,1365,2023-11-21,5,34.5
22774,4061,1368,2023-08-23,2,498.0
22775,4061,1171,2023-01-12,1,6.9
22776,4061,360,2023-04-25,2,9.8
22777,4061,1123,2023-06-19,4,19.6
22778,4062,91,2023-04-13,3,11.7
22779,4062,25,2023-08-07,1,39.99
22780,4062,862,2023-02-18,1,1.9
22781,4062,1101,2023-07-26,1,21.9
22782,4062,1058,2023-02-17,3,26.7
22783,4062,130,2023-03-18,3,74.7
22784,4062,306,2023-10-20,2,49.8
22785,4062,1447,2023-07-14,4,15.6
22786,4062,1497,2023-03-22,2,40.0
22787,4062,1387,2023-02-12,3,750.0
22788,4062,1125,2023-03-15,4,47.6
22789,4062,1235,2023-09-13,4,39.6
22790,4062,983,2023-10-02,4,159.6
22791,4062,1522,2023-11-03,2,17.8
22792,4062,825,2023-12-20,4,15.6
22793,4062,156,2023-03-26,4,7.6
22794,4063,1491,2023-02-21,5,500.0
22795,4064,1127,2023-10-13,2,25.8
22796,4064,408,2023-04-16,1,12.9
22797,4065,908,2023-09-04,2,69.8
22798,4065,1521,2023-11-22,1,2.9
22799,4066,483,2023-03-30,4,7.6
22800,4066,1296,2023-10-21,1,14.9
22801,4067,1400,2023-10-22,1,2.9
22802,4067,207,2023-11-03,5,149.5
22803,4067,608,2023-08-20,3,149.7
22804,4067,541,2023-03-17,1,12.9
22805,4067,139,2023-08-18,3,8.7
22806,4067,363,2023-04-30,4,19.6
22807,4067,274,2023-05-30,5,150.0
22808,4067,634,2023-07-25,3,209.7
22809,4067,149,2023-12-31,1,39.9
22810,4068,1522,2023-03-01,4,35.6
22811,4068,1526,2023-05-10,1,18.9
22812,4068,113,2023-10-17,1,19.9
22813,4068,386,2023-11-15,3,119.7
22814,4068,1159,2023-12-31,5,75.0
22815,4068,1261,2023-10-03,4,35.6
22816,4069,247,2023-02-25,3,164.7
22817,4069,1192,2023-12-11,5,500.0
22818,4069,271,2023-04-11,4,99.96
22819,4069,1325,2023-01-11,5,24.5
22820,4070,90,2023-10-18,4,11.6
22821,4071,1228,2023-07-26,3,35.7
22822,4072,349,2023-01-04,1,19.9
22823,4073,423,2023-10-27,1,1.9
22824,4073,1298,2023-04-28,2,29.8
22825,4074,540,2023-03-21,5,199.5
22826,4074,530,2023-02-16,4,239.6
22827,4074,505,2023-01-01,1,49.9
22828,4074,954,2023-08-16,1,39.99
22829,4074,86,2023-08-10,4,115.6
22830,4074,331,2023-01-25,3,44.7
22831,4074,592,2023-02-08,5,199.5
22832,4074,384,2023-02-03,2,99.8
22833,4074,634,2023-03-30,3,209.7
22834,4075,774,2023-07-01,3,180.0
22835,4075,1513,2023-04-26,5,49.5
22836,4075,1232,2023-06-29,2,3.8
22837,4075,1395,2023-07-13,5,74.5
22838,4075,647,2023-07-30,2,31.8
22839,4075,894,2023-10-26,4,1000.0
22840,4076,1485,2023-07-09,3,14.7
22841,4077,1294,2023-05-05,1,1.9
22842,4077,143,2023-05-14,1,8.9
22843,4077,460,2023-08-07,4,31.6
22844,4078,1394,2023-02-18,2,500.0
22845,4078,1495,2023-06-10,5,150.0
22846,4078,584,2023-10-09,1,49.9
22847,4078,688,2023-03-29,2,39.8
22848,4078,786,2023-07-12,2,17.8
22849,4078,15,2023-05-17,3,119.7
22850,4078,1033,2023-11-02,5,249.5
22851,4078,972,2023-09-18,2,49.98
22852,4078,468,2023-09-16,3,239.7
22853,4078,1495,2023-07-29,2,60.0
22854,4078,683,2023-06-30,5,54.5
22855,4078,1154,2023-02-13,5,59.5
22856,4078,126,2023-01-29,3,17.7
22857,4078,528,2023-05-18,2,79.8
22858,4079,389,2023-01-28,4,119.6
22859,4079,1396,2023-12-07,1,14.9
22860,4079,51,2023-08-02,2,1.98
22861,4079,916,2023-01-28,4,139.6
22862,4079,174,2023-09-26,1,16.9
22863,4079,359,2023-10-10,2,79.8
22864,4079,725,2023-01-14,3,32.7
22865,4080,602,2023-07-04,3,149.7
22866,4080,63,2023-01-10,1,3.9
22867,4081,1339,2023-12-30,4,19.6
22868,4081,603,2023-06-02,4,199.6
22869,4081,1232,2023-04-21,2,3.8
22870,4081,1519,2023-07-30,5,69.5
22871,4081,385,2023-11-02,5,149.5
22872,4081,527,2023-04-10,2,79.8
22873,4081,1212,2023-03-05,5,199.95
22874,4081,572,2023-03-16,3,119.7
22875,4081,1456,2023-07-21,3,50.7
22876,4081,247,2023-10-26,2,109.8
22877,4081,639,2023-04-09,1,2.9
22878,4081,185,2023-04-06,2,99.8
22879,4082,709,2023-07-27,2,800.0
22880,4082,974,2023-11-15,4,279.96
22881,4082,23,2023-10-07,4,39.6
22882,4082,109,2023-10-30,4,79.6
22883,4082,385,2023-09-07,3,89.7
22884,4082,764,2023-12-24,4,19.6
22885,4082,186,2023-09-23,4,119.6
22886,4083,165,2023-12-13,5,24.5
22887,4083,682,2023-09-27,3,17.7
22888,4084,825,2023-05-30,2,7.8
22889,4084,749,2023-08-25,2,378.0
22890,4084,397,2023-10-20,1,29.9
22891,4084,1153,2023-03-01,3,59.7
22892,4085,388,2023-01-04,5,74.5
22893,4085,270,2023-12-02,2,49.98
22894,4086,1214,2023-06-18,5,199.95
22895,4086,466,2023-09-29,5,449.5
22896,4086,280,2023-07-09,4,79.6
22897,4087,316,2023-07-16,3,32.7
22898,4088,927,2023-01-10,2,19.98
22899,4088,1422,2023-01-15,3,59.7
22900,4088,657,2023-09-02,4,27.6
22901,4088,94,2023-07-19,2,65.8
22902,4088,1322,2023-01-10,2,9.8
22903,4089,692,2023-05-02,2,39.8
22904,4089,232,2023-09-27,3,149.7
22905,4089,1036,2023-12-31,3,59.7
22906,4089,1181,2023-08-20,2,11.8
22907,4089,777,2023-04-14,4,112.0
22908,4089,557,2023-10-12,3,477.0
22909,4089,240,2023-11-14,1,89.9
22910,4089,537,2023-09-07,3,149.7
22911,4090,1255,2023-05-18,2,99.8
22912,4090,1301,2023-01-20,4,112.0
22913,4090,277,2023-02-12,4,120.0
22914,4090,257,2023-08-17,4,159.96
22915,4091,1354,2023-10-30,4,19.6
22916,4091,372,2023-06-03,2,39.8
22917,4091,934,2023-07-03,1,59.99
22918,4091,1382,2023-08-20,5,1500.0
22919,4091,456,2023-10-21,5,9.5
22920,4092,1094,2023-09-01,1,8.9
22921,4092,112,2023-06-20,1,15.9
22922,4092,1149,2023-06-06,4,59.6
22923,4092,642,2023-04-13,5,39.5
22924,4092,786,2023-06-19,4,35.6
22925,4092,84,2023-02-16,3,11.7
22926,4092,1069,2023-01-31,3,44.7
22927,4092,707,2023-07-23,1,70.0
22928,4092,50,2023-12-13,3,5.7
22929,4092,170,2023-03-10,5,49.5
22930,4092,722,2023-11-30,4,15.6
22931,4092,558,2023-07-09,2,99.8
22932,4093,495,2023-12-02,3,149.7
22933,4093,425,2023-04-12,2,7.8
22934,4093,939,2023-09-11,5,149.5
22935,4093,917,2023-10-11,2,120.0
22936,4093,870,2023-11-30,4,4.0
22937,4093,597,2023-01-08,4,199.6
22938,4093,871,2023-07-03,2,3.8
22939,4093,608,2023-11-18,5,249.5
22940,4093,934,2023-05-11,4,239.96
22941,4093,1063,2023-06-20,3,26.7
22942,4093,551,2023-04-14,5,124.95
22943,4093,1082,2023-11-21,5,199.5
22944,4094,65,2023-05-05,5,84.5
22945,4095,1332,2023-07-12,1,9.9
22946,4095,161,2023-10-29,1,9.9
22947,4096,720,2023-01-20,4,39.6
22948,4096,880,2023-08-13,2,9.8
22949,4096,1079,2023-03-30,1,39.9
22950,4097,677,2023-01-23,1,5.9
22951,4097,1362,2023-10-16,4,15.6
22952,4097,1546,2023-08-18,5,450.0
22953,4097,736,2023-08-24,5,199.5
22954,4097,1123,2023-06-01,3,14.7
22955,4097,1048,2023-04-30,1,29.9
22956,4097,336,2023-03-25,1,39.9
22957,4097,1528,2023-06-04,4,71.6
22958,4097,835,2023-01-06,5,9.5
22959,4098,817,2023-07-08,2,9.8
22960,4098,1346,2023-05-30,1,4.9
22961,4098,123,2023-10-28,1,6.9
22962,4098,71,2023-09-10,3,44.7
22963,4098,312,2023-09-09,1,13.9
22964,4098,549,2023-04-06,4,159.6
22965,4098,294,2023-09-23,3,54.0
22966,4099,1197,2023-08-03,1,39.9
22967,4099,998,2023-06-23,4,1400.0
22968,4099,910,2023-02-28,2,120.0
22969,4099,175,2023-08-16,2,9.8
22970,4099,959,2023-07-15,2,200.0
22971,4100,1119,2023-11-26,4,19.6
22972,4100,15,2023-11-11,1,39.9
22973,4100,292,2023-11-08,1,15.0
22974,4100,1111,2023-08-28,3,29.7
22975,4100,1279,2023-12-13,5,150.0
22976,4100,20,2023-08-13,3,239.7
22977,4100,524,2023-01-03,4,159.6
22978,4101,1058,2023-04-19,4,35.6
22979,4101,433,2023-02-25,5,49.5
22980,4101,573,2023-10-10,5,39.5
22981,4101,194,2023-10-22,5,174.5
22982,4103,717,2023-12-08,2,800.0
22983,4103,239,2023-12-27,3,149.7
22984,4103,1341,2023-10-16,4,19.6
22985,4103,177,2023-09-24,5,104.5
22986,4103,1151,2023-01-16,1,11.9
22987,4103,1210,2023-11-21,1,39.0
22988,4103,1232,2023-04-16,3,5.7
22989,4103,476,2023-02-13,2,3.8
22990,4103,917,2023-05-18,1,60.0
22991,4103,1168,2023-09-23,4,39.6
22992,4103,643,2023-08-19,2,15.8
22993,4103,1037,2023-08-10,2,29.8
22994,4103,715,2023-03-26,4,160.0
22995,4103,451,2023-03-28,3,20.7
22996,4103,404,2023-05-18,1,19.9
22997,4104,1420,2023-07-30,2,7.8
22998,4104,1400,2023-05-04,5,14.5
22999,4104,542,2023-02-27,3,119.7
23000,4104,153,2023-08-10,1,1.9
23001,4104,1527,2023-08-03,2,19.8
23002,4104,590,2023-01-27,1,29.9
23003,4104,582,2023-11-26,5,249.5
23004,4104,929,2023-01-14,4,199.6
23005,4104,461,2023-02-18,3,8.7
23006,4104,1474,2023-10-08,1,8.9
23007,4104,133,2023-03-28,5,19.5
23008,4105,1167,2023-04-21,1,7.9
23009,4105,421,2023-11-20,2,29.8
23010,4105,75,2023-04-26,2,51.8
23011,4106,472,2023-04-03,2,19.8
23012,4106,316,2023-01-04,1,10.9
23013,4106,444,2023-10-27,5,19.5
23014,4106,1220,2023-11-22,1,2.9
23015,4107,1342,2023-09-27,2,9.8
23016,4107,1497,2023-04-27,5,100.0
23017,4107,685,2023-12-25,4,139.6
23018,4107,723,2023-08-21,5,74.5
23019,4107,627,2023-03-19,1,19.9
23020,4108,911,2023-08-29,1,59.9
23021,4108,479,2023-12-13,1,9.99
23022,4108,1332,2023-12-29,3,29.7
23023,4108,1119,2023-08-04,4,19.6
23024,4109,41,2023-05-22,5,49.5
23025,4109,979,2023-04-10,4,39.6
23026,4109,1104,2023-06-22,1,7.9
23027,4110,968,2023-12-23,5,99.95
23028,4110,188,2023-10-16,5,174.5
23029,4110,129,2023-04-19,1,3.9
23030,4111,699,2023-01-14,1,19.9
23031,4111,582,2023-02-26,2,99.8
23032,4111,646,2023-03-22,5,99.5
23033,4111,463,2023-11-29,1,29.9
23034,4111,1532,2023-06-16,5,119.5
23035,4111,108,2023-12-20,3,86.7
23036,4111,860,2023-02-08,1,1.9
23037,4111,811,2023-05-07,5,29.5
23038,4111,1104,2023-05-03,1,7.9
23039,4111,1086,2023-08-08,1,24.9
23040,4111,418,2023-11-11,4,119.6
23041,4111,491,2023-05-03,4,199.6
23042,4112,958,2023-12-27,4,199.96
23043,4113,632,2023-03-17,4,159.6
23044,4113,1004,2023-02-04,1,49.9
23045,4114,249,2023-10-31,2,119.8
23046,4114,446,2023-05-06,2,5.8
23047,4114,903,2023-03-23,5,249.5
23048,4114,943,2023-12-24,2,59.8
23049,4114,953,2023-11-22,4,159.6
23050,4114,1164,2023-01-19,4,31.6
23051,4114,238,2023-01-11,5,199.95
23052,4114,414,2023-07-14,4,67.6
23053,4114,934,2023-05-25,5,299.95
23054,4115,275,2023-02-25,2,359.98
23055,4115,359,2023-12-22,2,79.8
23056,4115,822,2023-02-08,4,3.6
23057,4116,731,2023-04-02,2,3.8
23058,4116,1006,2023-11-11,1,9.9
23059,4116,592,2023-06-04,1,39.9
23060,4116,210,2023-04-18,1,49.9
23061,4116,817,2023-11-06,1,4.9
23062,4116,1292,2023-10-22,4,59.6
23063,4116,183,2023-03-16,1,34.9
23064,4116,1189,2023-10-31,3,297.0
23065,4116,964,2023-01-10,4,520.0
23066,4117,661,2023-07-14,3,17.7
23067,4117,1371,2023-03-25,1,1.9
23068,4117,1491,2023-11-09,3,300.0
23069,4117,902,2023-03-01,3,149.7
23070,4117,1343,2023-10-25,1,4.9
23071,4117,339,2023-12-04,1,39.9
23072,4117,788,2023-11-09,2,39.8
23073,4118,1223,2023-11-29,2,9.8
23074,4118,716,2023-10-25,3,300.0
23075,4118,963,2023-01-17,3,240.0
23076,4118,37,2023-02-19,4,99.6
23077,4119,1523,2023-07-23,4,15.6
23078,4119,424,2023-02-25,4,10.0
23079,4119,722,2023-09-14,4,15.6
23080,4119,1488,2023-05-16,1,30.0
23081,4119,349,2023-02-09,1,19.9
23082,4119,690,2023-05-30,1,19.9
23083,4119,1005,2023-10-18,3,59.7
23084,4120,1399,2023-08-03,5,4.5
23085,4120,1235,2023-06-08,2,19.8
23086,4120,52,2023-10-12,1,11.9
23087,4120,901,2023-02-09,1,39.9
23088,4120,224,2023-07-18,3,150.0
23089,4120,577,2023-03-12,2,139.8
23090,4120,498,2023-06-19,1,49.9
23091,4120,53,2023-11-03,3,5.7
23092,4120,323,2023-12-10,3,20.7
23093,4120,1372,2023-04-21,3,2.7
23094,4120,824,2023-05-27,3,11.7
23095,4120,305,2023-10-29,2,49.8
23096,4120,63,2023-06-10,3,11.7
23097,4121,1241,2023-01-30,1,4.9
23098,4121,1072,2023-03-23,5,44.5
23099,4121,306,2023-01-29,3,74.7
23100,4121,111,2023-10-02,5,94.5
23101,4121,669,2023-02-21,2,7.8
23102,4121,1166,2023-01-24,5,49.5
23103,4121,221,2023-10-02,2,40.0
23104,4121,138,2023-07-31,5,34.5
23105,4122,620,2023-10-17,3,44.7
23106,4122,1477,2023-09-24,5,74.5
23107,4122,945,2023-02-17,2,59.98
23108,4122,1067,2023-10-25,4,119.6
23109,4122,644,2023-10-29,5,19.5
23110,4122,537,2023-11-01,5,249.5
23111,4122,815,2023-01-26,2,9.8
23112,4122,198,2023-08-24,1,54.9
23113,4122,1454,2023-06-10,1,7.9
23114,4122,602,2023-07-07,4,199.6
23115,4122,452,2023-02-25,1,2.9
23116,4122,1437,2023-06-23,2,11.8
23117,4122,85,2023-08-31,1,29.9
23118,4122,1263,2023-02-27,3,5.7
23119,4122,1549,2023-10-16,3,1800.0
23120,4122,1268,2023-08-11,5,14.5
23121,4123,1490,2023-06-18,3,450.0
23122,4123,837,2023-01-05,4,7.6
23123,4123,709,2023-10-08,5,2000.0
23124,4123,365,2023-06-11,1,4.9
23125,4123,570,2023-04-26,3,119.7
23126,4123,1411,2023-05-01,2,3.8
23127,4123,644,2023-07-21,2,7.8
23128,4123,1304,2023-09-21,4,76.0
23129,4123,1081,2023-11-29,2,79.8
23130,4123,1175,2023-06-03,1,3.9
23131,4123,843,2023-04-04,1,4.9
23132,4123,953,2023-12-19,1,39.9
23133,4123,1474,2023-08-01,2,17.8
23134,4123,147,2023-11-02,2,65.8
23135,4124,320,2023-11-01,4,31.6
23136,4124,1358,2023-04-29,3,8.7
23137,4124,859,2023-09-06,1,2.9
23138,4124,663,2023-08-25,2,15.8
23139,4124,1497,2023-04-15,1,20.0
23140,4124,1487,2023-03-10,1,64.0
23141,4124,365,2023-05-29,3,14.7
23142,4124,1446,2023-06-07,5,24.5
23143,4125,935,2023-04-24,5,249.5
23144,4125,698,2023-06-14,4,79.6
23145,4125,1240,2023-12-09,2,29.8
23146,4125,1132,2023-03-17,2,19.8
23147,4126,375,2023-09-17,2,39.8
23148,4126,196,2023-08-27,2,69.8
23149,4126,609,2023-07-31,2,99.8
23150,4126,1309,2023-05-25,3,90.0
23151,4127,907,2023-05-27,2,69.8
23152,4127,1551,2023-01-27,3,11.7
23153,4127,1473,2023-10-27,2,17.8
23154,4127,43,2023-02-21,3,68.7
23155,4127,180,2023-09-20,4,119.6
23156,4127,416,2023-10-12,4,79.6
23157,4127,324,2023-05-14,4,27.6
23158,4127,148,2023-05-14,2,89.8
23159,4127,399,2023-04-28,4,79.6
23160,4127,119,2023-06-23,1,12.9
23161,4127,266,2023-11-11,5,80.0
